"CountryCode","SeriesCode","DESCRIPTION",
"SLE","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"SLE","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"SLE","SP.DYN.TFRT.IN","Data sources : United Nations World Population Prospects",
"SLE","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"SLE","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"SLE","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"SLE","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"SLE","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"SLE","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2016 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt for 2016 is based on data from the BIS. Data include the effects of Paris Club debt restructuring agreement and HIPC and MDRI debt relief.",
"SLV","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"SLV","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SLV","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SLV","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SLV","SG.NOD.CONS","There is no nondiscrimination provision.",
"SLV","IT.CEL.SETS","Until 1997: Compañia  de Telecomunicaciones de El Salvador (CTE). Superintendencia General de Electricidad y Telecomunicaciones.",
"SLV","IT.CEL.SETS.P2","Until 1997: Compañia  de Telecomunicaciones de El Salvador (CTE). Superintendencia General de Electricidad y Telecomunicaciones.",
"SLV","IT.MLT.MAIN","Until 1997: Compañia  de Telecomunicaciones de El Salvador (CTE). Superintendencia General de Electricidad y Telecomunicaciones.",
"SLV","IT.MLT.MAIN.P2","Until 1997: Compañia  de Telecomunicaciones de El Salvador (CTE). Superintendencia General de Electricidad y Telecomunicaciones.",
"SLV","IT.NET.BBND","Until 1997: Compañia  de Telecomunicaciones de El Salvador (CTE). Superintendencia General de Electricidad y Telecomunicaciones.",
"SLV","IT.NET.BBND.P2","Until 1997: Compañia  de Telecomunicaciones de El Salvador (CTE). Superintendencia General de Electricidad y Telecomunicaciones.",
"SLV","IT.NET.USER.ZS","Until 1997: Compañia  de Telecomunicaciones de El Salvador (CTE). Superintendencia General de Electricidad y Telecomunicaciones.",
"SLV","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"SLV","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"SLV","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"SLV","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"SLV","PA.NUS.FCRF","Data are reported in colones.",
"SLV","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"SLV","SP.DYN.CBRT.IN","Data sources : United Nations World Population Prospects",
"SLV","SP.DYN.CDRT.IN","Data sources : United Nations World Population Prospects",
"SLV","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"SLV","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"SLV","SP.DYN.TFRT.IN","Data sources : United Nations World Population Prospects",
"SLV","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2016 are based on reports provided by the country. Long-term private nonguaranteed and short-term debt data for 2016 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).",
"SLV","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"SMR","BM.KLT.DINV.CD.WD","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SMR","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"SMR","SP.DYN.TFRT.IN","Data sources : Eurostat",
"SMR","IT.CEL.SETS","Direzione Generale Poste e Telecomunicazioni.",
"SMR","IT.CEL.SETS.P2","Direzione Generale Poste e Telecomunicazioni.",
"SMR","IT.MLT.MAIN","Direzione Generale Poste e Telecomunicazioni.",
"SMR","IT.MLT.MAIN.P2","Direzione Generale Poste e Telecomunicazioni.",
"SMR","IT.NET.BBND","Direzione Generale Poste e Telecomunicazioni.",
"SMR","IT.NET.BBND.P2","Direzione Generale Poste e Telecomunicazioni.",
"SMR","IT.NET.USER.ZS","Direzione Generale Poste e Telecomunicazioni.",
"SMR","NE.CON.PRVT.PP.CD","Estimates are based on regression.",
"SMR","NE.CON.PRVT.PP.KD","Estimates are based on regression.",
"SMR","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"SMR","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"SMR","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"SMR","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"SMR","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"SMR","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"SMR","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"SMR","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"SMR","PA.NUS.PPP","Estimates are based on regression.",
"SMR","PA.NUS.PPPC.RF","Estimates are based on regression.",
"SMR","PA.NUS.PRVT.PP","Estimates are based on regression.",
"SMR","SP.DYN.CBRT.IN","Data sources : Eurostat",
"SMR","SP.DYN.CDRT.IN","Data sources : Eurostat",
"SMR","SP.DYN.LE00.FE.IN","Data sources : Eurostat",
"SMR","SP.DYN.LE00.MA.IN","Data sources : Eurostat",
"SMR","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"SMR","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"SMR","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"SOM","NE.CON.PRVT.PP.CD","Estimates are based on regression.",
"SOM","NE.CON.PRVT.PP.KD","Estimates are based on regression.",
"SOM","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"SOM","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"SOM","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"SOM","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"SOM","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"SOM","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"SOM","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"SOM","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"SOM","PA.NUS.PPP","Estimates are based on regression.",
"SOM","PA.NUS.PPPC.RF","Estimates are based on regression.",
"SOM","PA.NUS.PRVT.PP","Estimates are based on regression.",
"SOM","IT.CEL.SETS","Ministry of Posts and Telecommunications.",
"SOM","IT.CEL.SETS.P2","Ministry of Posts and Telecommunications.",
"SOM","IT.MLT.MAIN","Ministry of Posts and Telecommunications.",
"SOM","IT.MLT.MAIN.P2","Ministry of Posts and Telecommunications.",
"SOM","IT.NET.BBND","Ministry of Posts and Telecommunications.",
"SOM","IT.NET.BBND.P2","Ministry of Posts and Telecommunications.",
"SOM","IT.NET.USER.ZS","Ministry of Posts and Telecommunications.",
"SOM","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"SOM","BM.KLT.DINV.CD.WD","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SOM","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SOM","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"SOM","SM.POP.TOTL","Estimates are imputed using model estimates. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"SOM","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"SOM","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"SOM","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"SOM","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"SOM","SP.DYN.CBRT.IN","Data sources : United Nations World Population Prospects",
"SOM","SP.DYN.CDRT.IN","Data sources : United Nations World Population Prospects",
"SOM","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"SOM","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"SOM","SP.DYN.TFRT.IN","Data sources : United Nations World Population Prospects",
"SOM","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"SOM","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2016 are World Bank staff estimates based on the original terms of the loans. Long-term private nonguaranteed debt data and short-term debt data are not available.",
"SRB","IT.CEL.SETS","Ratel, Republic Telecommunication Agency.",
"SRB","IT.CEL.SETS.P2","Ratel, Republic Telecommunication Agency.",
"SRB","IT.MLT.MAIN","Ratel, Republic Telecommunication Agency.",
"SRB","IT.MLT.MAIN.P2","Ratel, Republic Telecommunication Agency.",
"SRB","IT.NET.BBND","Ratel, Republic Telecommunication Agency.",
"SRB","IT.NET.BBND.P2","Ratel, Republic Telecommunication Agency.",
"SRB","IT.NET.USER.ZS","Ratel, Republic Telecommunication Agency.",
"SRB","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SRB","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SRB","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SRB","SH.XPD.EXTR.ZS"," The estimates do not include the expenditures of the provinces of Kosovo and Metohia, which are under the administration of the United Nations. After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries.  ",
"SRB","SH.XPD.OOPC.TO.ZS"," The estimates do not include the expenditures of the provinces of Kosovo and Metohia, which are under the administration of the United Nations. After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries.  ",
"SRB","SH.XPD.OOPC.ZS"," The estimates do not include the expenditures of the provinces of Kosovo and Metohia, which are under the administration of the United Nations. After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries.  ",
"SRB","SH.XPD.PCAP.PP.KD"," The estimates do not include the expenditures of the provinces of Kosovo and Metohia, which are under the administration of the United Nations. After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries.  ",
"SRB","SH.XPD.PRIV.ZS"," The estimates do not include the expenditures of the provinces of Kosovo and Metohia, which are under the administration of the United Nations. After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries.  ",
"SRB","SH.XPD.PUBL"," The estimates do not include the expenditures of the provinces of Kosovo and Metohia, which are under the administration of the United Nations. After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries.  ",
"SRB","SH.XPD.PUBL.GX.ZS"," The estimates do not include the expenditures of the provinces of Kosovo and Metohia, which are under the administration of the United Nations. After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries.  ",
"SRB","SH.XPD.PUBL.ZS"," The estimates do not include the expenditures of the provinces of Kosovo and Metohia, which are under the administration of the United Nations. After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries.  ",
"SRB","SH.XPD.TOTL.ZS"," The estimates do not include the expenditures of the provinces of Kosovo and Metohia, which are under the administration of the United Nations. After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries.  ",
"SRB","SH.XPD.PCAP"," The estimates do not include the expenditures of the provinces of Kosovo and Metohia, which are under the administration of the United Nations. After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries.  Changes for per capita values are due to fluctuations in the US$ exchange rates.",
"SRB","SM.POP.REFG","Figures are for Serbia and Kosovo.",
"SRB","SM.POP.REFG.OR","Figures are for Serbia and Kosovo.",
"SRB","SP.POP.GROW","Data sources: Statistical Office of the Republic of Serbia, Eurostat, TransMONEE, Council of Europe. Excluding Kosovo for all years 1950-2011",
"SRB","SP.ADO.TFRT","Including Kosovo.",
"SRB","SP.DYN.TO65.FE.ZS","Including Kosovo.",
"SRB","SP.DYN.TO65.MA.ZS","Including Kosovo.",
"SRB","SP.POP.BRTH.MF","Including Kosovo.",
"SRB","SP.DYN.LE00.FE.IN","Data sources : Eurostat, Council of Europe, INED",
"SRB","SP.DYN.LE00.MA.IN","Data sources : Eurostat, Council of Europe, INED",
"SRB","SP.DYN.TFRT.IN","Data sources : Eurostat, Council of Europe, INED",
"SRB","SP.DYN.CBRT.IN","Data sources : Eurostat",
"SRB","SP.DYN.CDRT.IN","Data sources : Eurostat",
"SRB","SM.POP.NETM","Data sources and note : United Nations World Population Prospects. Including Kosovo.",
"SRB","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"SRB","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects. Including Kosovo.",
"SRB","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects. Including Kosovo.",
"SRB","SP.POP.0014.FE.IN","Derived using ratio of age group from WPP and World Bank population.",
"SRB","SP.POP.0014.MA.IN","Derived using ratio of age group from WPP and World Bank population.",
"SRB","SP.POP.0014.TO","Derived using ratio of age group from WPP and World Bank population.",
"SRB","SP.POP.1564.FE.IN","Derived using ratio of age group from WPP and World Bank population.",
"SRB","SP.POP.1564.MA.IN","Derived using ratio of age group from WPP and World Bank population.",
"SRB","SP.POP.1564.TO","Derived using ratio of age group from WPP and World Bank population.",
"SRB","SP.POP.65UP.FE.IN","Derived using ratio of age group from WPP and World Bank population.",
"SRB","SP.POP.65UP.MA.IN","Derived using ratio of age group from WPP and World Bank population.",
"SRB","SP.POP.65UP.TO","Derived using ratio of age group from WPP and World Bank population.",
"SRB","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"SRB","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data,  long-term private nonguaranteed debt data and short-term debt data for 2016 are based on reports provided by the country.",
"SRB","SP.POP.TOTL","Data sources : Statistical Office of the Republic of Serbia, Eurostat, TransMONEE, Council of Europe. Note : Excluding Kosovo.",
